speed_norm,lat_norm,lon_norm,time_sin,time_cos,v_rel_norm,conf_1,conf_2,conf_3,conf_4,conf_5,label_car,label_person,label_truck,label_other,low_conf_flag,glare_flag,crash_prob,risk_label
0.612017,0.809513,0.390756,-0.394543,-0.918877,0.743169,0.4191,0.3846,0.1904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.821,0.9369
0.687448,0.256533,0.645213,0.026285,-0.999654,0.057028,0.9342,0.9296,0.9288,0.8794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0255,0.1434
0.310422,0.468939,0.553782,0.721261,-0.692664,0.152174,0.7499,0.7245,0.6083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0933,0.2712
0.45854,0.236534,0.277719,-0.461334,0.887227,0.203245,0.5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1777,0.5875
0.939048,0.29546,0.357909,0.942448,0.334354,0.997597,0.4813,0.4123,0.3886,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9099,0.8849
0.604667,0.896726,0.349147,-0.931923,0.362656,0.823684,0.1343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8764,0.9416
0.495445,0.654042,0.176084,0.757428,0.652919,0.0421,0.5622,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2231,0.4573
0.565394,0.732779,0.70274,-0.750704,-0.660639,0.867246,0.4797,0.2126,0.1484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7567,0.903
0.634817,0.788149,0.250018,0.399433,-0.916763,0.055411,0.8593,0.7094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.1449
0.442446,0.845707,0.589973,-0.99909,0.04265,0.115765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,0.4901
0.630244,0.876493,0.692901,0.292391,0.956299,0.046906,0.6026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.3457
0.850697,0.363347,0.466336,-0.335839,-0.94192,0.441322,0.476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.809,0.9232
0.868671,0.565395,0.181656,-0.925101,0.379721,0.51567,0.3067,0.235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8985,0.9131
0.740123,0.876125,0.426202,-0.385546,-0.922689,0.012935,0.9278,0.9219,0.8417,0.8212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0128,0.1175
0.811914,0.72656,0.186792,0.994453,0.105183,0.742519,0.4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9594,1.0
0.527384,0.423034,0.288506,-0.484321,0.874891,0.124617,0.6323,0.5789,0.493,0.4914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0442,0.4589
0.276296,0.511007,0.434508,-0.996489,-0.08372,0.222618,0.5527,0.527,0.4887,0.4822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2325,0.4078
0.722965,0.13267,0.751253,0.017214,0.999852,0.3892,0.1715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4586,0.7261
0.691964,0.821861,0.868462,0.057341,0.998355,0.981393,0.3889,0.3127,0.2769,0.273,0.2037,0.0,0.0,0.0,1.0,0.0,1.0,0.8406,0.9654
0.40138,0.104521,0.346224,0.971233,-0.23813,0.497595,0.4245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8532,0.991
0.165548,0.569681,0.453374,-0.035743,-0.999361,0.091895,0.72,0.6255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0138,0.2541
0.322575,0.489234,0.112373,0.262944,-0.964811,0.053807,0.8116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0069,0.2487
0.917502,0.308382,0.421761,0.688577,0.725163,0.353083,0.3302,0.218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2095,0.8211
0.657241,0.763497,0.3314,-0.843273,-0.537486,5.4e-05,0.9498,0.9106,0.87,0.7683,0.7627,1.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.1067
0.555506,0.730012,0.650705,0.146633,-0.989191,0.064431,0.8186,0.8068,0.7094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.1428
0.618567,0.725744,0.840215,-0.829496,0.558513,0.771475,0.4864,0.2648,0.1924,0.132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9055,0.9868
0.680571,0.555659,0.589406,-0.056885,0.998381,0.501966,0.1895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4266,0.7563
0.707839,0.239829,0.461974,0.689005,0.724757,0.500437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2544,0.83
0.149489,0.377239,0.134902,0.186337,-0.982486,0.019817,0.8938,0.8646,0.8007,0.7974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0994,0.1178
0.859291,0.446647,0.304266,-0.96707,-0.254509,0.696773,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.728,0.9319
0.298761,0.245075,0.196084,-0.888501,-0.458875,0.113725,0.834,0.6856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.2339
0.500537,0.380607,0.367792,0.029181,0.999574,0.035551,0.6937,0.6345,0.6015,0.4069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0553,0.3671
0.670704,0.590692,0.208472,-0.427019,0.904243,0.452503,0.3482,0.2513,0.1986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2157,0.7367
0.601625,0.690828,0.553112,0.473805,-0.88063,0.09831,0.9122,0.8298,0.8061,0.7625,0.7322,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.1453
0.206056,0.485994,0.368371,0.786646,-0.617404,0.045242,0.8966,0.8943,0.7537,0.6134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0908,0.1608
0.55108,0.687622,0.22112,-0.140059,0.990143,0.190062,0.5748,0.466,0.4381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1221,0.2988
0.754101,0.657947,0.241564,0.76396,-0.645263,0.629436,0.2648,0.2275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8846,0.9581
0.728324,0.656605,0.399033,-0.231717,-0.972783,0.058026,0.7652,0.7372,0.7232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0295,0.0963
0.745813,0.391175,0.74138,-0.153302,-0.988179,0.036451,0.9395,0.7893,0.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.1157
0.443996,0.826168,0.719807,0.132353,0.991203,0.13716,0.666,0.5907,0.437,0.4024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0383,0.2864
0.505966,0.816031,0.513627,0.957116,0.289704,0.084578,0.5327,0.4271,0.3795,0.3259,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1342,0.5146
0.373613,0.166903,0.514604,-0.995662,-0.09304,0.022708,0.8501,0.7575,0.679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0837,0.1644
0.655286,0.694015,0.712736,-0.333401,-0.942785,0.011321,0.8358,0.767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.1097
0.660395,0.38483,0.214282,0.759535,0.650467,0.086221,0.6432,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0963,0.2864
0.71091,0.279389,0.504264,-0.974178,-0.225781,0.728967,0.4711,0.2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9876,1.0
0.73189,0.398117,0.204092,0.416308,-0.909224,0.095662,0.9353,0.9184,0.8675,0.8027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0915
0.170539,0.546258,0.667768,-0.667926,-0.744228,0.157961,0.8558,0.8494,0.7898,0.6109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0896,0.2431
0.192284,0.420002,0.272438,-0.298141,-0.954522,0.097437,0.888,0.78,0.705,0.6245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0636,0.2176
0.484576,0.319888,0.573169,0.076445,0.997074,0.055953,0.4518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1188,0.4081
0.418098,0.570709,0.115309,0.040922,0.999162,0.159956,0.6517,0.5654,0.4657,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0262,0.4556
0.929014,0.172954,0.616807,-0.681943,0.731405,0.741644,0.4736,0.3436,0.1615,0.1432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9006,0.9391
0.25994,0.785544,0.258674,-0.545018,0.838424,0.227599,0.5455,0.3115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1915,0.4707
0.568718,0.216995,0.357677,0.134333,-0.990936,0.084356,0.8444,0.8224,0.813,0.8036,0.7672,0.0,1.0,0.0,0.0,0.0,0.0,0.0258,0.086
0.487629,0.367507,0.767594,-0.114592,0.993413,0.00602,0.6843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0348,0.3794
0.580431,0.712157,0.290087,0.637284,0.770629,0.043545,0.6841,0.6455,0.6408,0.5222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0219,0.2749
0.61703,0.652688,0.899593,-0.389897,0.920859,0.058475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077,0.457
0.65104,0.452269,0.131217,-0.403253,0.915088,0.133513,0.6954,0.6058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0364,0.4013
0.764858,0.147645,0.21817,-0.550811,-0.83463,0.014165,0.9152,0.9116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0198,0.0742
0.875386,0.233247,0.579924,0.695297,0.718723,0.221128,0.2852,0.2617,0.2385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.201,0.7241
0.536082,0.184059,0.161766,-0.482513,0.875889,0.349559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2297,0.7227
0.822793,0.116284,0.431458,-0.954291,-0.29888,0.751462,0.4688,0.3023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9372,1.0
0.213438,0.840616,0.803997,-0.999691,-0.024838,0.145805,0.6034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0092,0.1411
0.563033,0.469609,0.115085,-0.149055,0.988829,0.560508,0.3724,0.37,0.2449,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4094,0.7187
0.337793,0.204216,0.42026,0.696572,-0.717487,0.053267,0.7725,0.7442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.1316
0.660415,0.38283,0.815453,0.100764,-0.99491,0.094712,0.8839,0.8247,0.7499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0125,0.1264
0.34699,0.575068,0.689678,0.867363,-0.497677,0.097514,0.4344,0.3572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2098,0.491
0.548922,0.228035,0.210854,0.025133,0.999684,0.156278,0.5147,0.4075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1276,0.4636
0.931028,0.294975,0.470914,0.819779,0.57268,0.436972,0.483,0.2814,0.2411,0.1049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9941,0.8964
0.375222,0.195813,0.538912,0.338057,0.941126,0.236229,0.5312,0.4362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1336,0.3858
0.297478,0.835311,0.872764,0.385517,-0.922701,0.077959,0.8706,0.8111,0.6782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0491,0.1591
0.765053,0.568904,0.778484,0.138051,0.990425,0.296785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3962,0.8214
0.662244,0.747769,0.644483,0.702634,0.711551,0.342377,0.2024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4732,0.7708
0.924837,0.356858,0.634879,-0.279541,0.960134,0.3607,0.3231,0.1739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2489,0.7029
0.898923,0.844158,0.767206,0.412123,0.911128,0.238389,0.2826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2536,0.8665
0.675858,0.224233,0.272136,-0.052986,0.998595,0.2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3747,0.7217
0.621606,0.399279,0.620113,0.865089,0.501619,0.088318,0.6273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1479,0.4601
0.232736,0.780038,0.485454,0.999661,0.02605,0.050341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.3847
0.548342,0.480977,0.230674,-0.037571,-0.999294,0.029585,0.9419,0.8259,0.8053,0.7854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0274,0.1419
0.916251,0.858047,0.838826,0.080259,0.996774,0.536221,0.3096,0.2466,0.2248,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1658,0.6951
0.333967,0.640359,0.186062,-0.4903,0.871553,0.239219,0.3834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.247,0.4487
0.588371,0.761788,0.603541,0.543413,0.839465,0.017364,0.6601,0.5895,0.4536,0.4121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0618,0.3825
0.83049,0.32984,0.117638,-0.311204,0.950343,0.200614,0.3688,0.2531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3173,0.8282
0.75529,0.457316,0.729047,-0.269486,-0.963004,0.933345,0.4015,0.3097,0.1781,0.1034,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6477,0.9661
0.739149,0.116022,0.424653,-0.066228,-0.997805,0.053545,0.9187,0.7288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.035,0.162
0.592742,0.72017,0.388093,-0.233545,0.972346,0.279505,0.238,0.2377,0.1848,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3263,0.8243
0.382692,0.476442,0.11114,-0.806075,-0.591814,0.097567,0.6959,0.6352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0717,0.1435
0.51115,0.399543,0.385038,0.814867,0.579648,0.012967,0.6346,0.5865,0.5139,0.4311,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1415,0.3001
0.394802,0.793583,0.663064,-0.92,0.391919,0.044985,0.5935,0.5154,0.4896,0.3677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0977,0.531
0.741958,0.346625,0.786256,-0.557537,-0.830152,0.02715,0.8243,0.7594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0766
0.745477,0.366241,0.279045,-0.371975,-0.928243,0.092385,0.861,0.7943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0321,0.1246
0.664955,0.37353,0.349261,-0.668503,-0.74371,0.099796,0.8876,0.8742,0.7365,0.7201,0.7079,1.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.1483
0.419009,0.332074,0.338483,-0.727515,0.686092,0.068535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.5693
0.377572,0.449096,0.51453,-0.19985,-0.979826,0.010364,0.6845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0777,0.1846
0.717765,0.710736,0.830246,0.180694,0.983539,0.208367,0.3999,0.192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2928,0.7515
0.585172,0.890545,0.501054,0.40001,0.916511,0.586804,0.3983,0.3645,0.197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4232,0.8487
0.458476,0.619093,0.231024,0.600015,-0.799989,0.206237,0.5822,0.5748,0.5506,0.4596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0671,0.5329
0.593672,0.538451,0.793915,0.330126,0.943937,0.055892,0.6002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1241,0.3572
0.557527,0.324566,0.696235,-0.256578,0.966524,0.079771,0.6314,0.5791,0.5031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1272,0.3783
0.317316,0.495963,0.125326,-0.471652,-0.881785,0.143989,0.8199,0.7857,0.7547,0.6474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.1684
0.75584,0.741363,0.565528,-0.115269,0.993334,0.4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3593,0.7508
0.239681,0.520607,0.668848,-0.748059,0.663633,0.106585,0.5767,0.576,0.5564,0.4134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2464,0.5388
0.569256,0.67589,0.671363,0.204144,0.978941,0.13373,0.6732,0.6467,0.5758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0777,0.2884
0.72635,0.85681,0.599693,-0.215027,0.976608,0.4482,0.2458,0.1648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2571,0.8437
0.621928,0.152236,0.694622,-0.397231,0.917719,0.506679,0.3281,0.3224,0.1911,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4534,0.7533
0.684773,0.440468,0.569061,-0.280739,-0.959784,0.0155,0.9463,0.7765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.1479
0.730925,0.877448,0.173406,-0.304755,-0.952431,0.037619,0.8942,0.8804,0.8419,0.7925,0.7852,1.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.1234
0.388679,0.524217,0.887715,-0.912217,-0.409707,0.221812,0.5956,0.4987,0.4558,0.3114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1228,0.4624
0.515669,0.592943,0.304639,0.496655,-0.867948,0.087958,0.5753,0.3244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0569,0.3727
0.707021,0.340906,0.208709,-0.304561,-0.952493,0.058036,0.9497,0.9301,0.7117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0431,0.125
0.646345,0.34049,0.800806,0.351945,0.936021,0.033445,0.5448,0.4191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1009,0.3632
0.375016,0.369247,0.465187,-0.999547,-0.030085,0.068429,0.8809,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0936,0.2448
0.527144,0.571097,0.315391,0.607832,0.794066,0.113151,0.6535,0.5016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0548,0.4193
0.644816,0.765379,0.357471,0.016395,0.999866,0.231996,0.2997,0.2311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4298,0.7149
0.313071,0.359366,0.893014,-0.545775,-0.837932,0.202245,0.5651,0.3533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.4016
0.612806,0.178995,0.213968,-0.77019,-0.637814,0.025793,0.7599,0.713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.161
0.975945,0.635534,0.741189,-0.888171,-0.459513,0.937371,0.4826,0.3527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6563,0.932
0.444133,0.676923,0.298283,-0.459863,0.88799,0.019885,0.6162,0.5943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1223,0.3214
0.648082,0.248089,0.481771,0.075786,-0.997124,0.003934,0.8901,0.8536,0.7125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0269,0.0792
0.540764,0.672177,0.246103,-0.996813,-0.07977,0.796416,0.4539,0.397,0.3673,0.3658,0.2145,1.0,0.0,0.0,0.0,0.0,0.0,0.6251,0.987
0.509794,0.365791,0.898073,0.021184,0.999776,0.028143,0.6376,0.4199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0428,0.45
0.573048,0.860174,0.268101,-0.309412,0.950928,0.564305,0.31,0.3013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2152,0.8833
0.285683,0.800434,0.129148,-0.982172,0.187985,0.155097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5077
0.523979,0.759942,0.309288,0.29195,0.956434,0.196252,0.5503,0.4949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0584,0.28
0.666994,0.822287,0.33697,-0.940584,0.339562,0.739425,0.4071,0.2536,0.1971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.663,0.9203
0.784417,0.238433,0.284664,-0.380343,-0.924846,0.076958,0.9295,0.8981,0.7677,0.7427,0.7073,1.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.1388
0.693821,0.148965,0.771894,0.239843,-0.970812,0.053464,0.8391,0.7896,0.7554,0.7261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0402,0.0943
0.794891,0.58274,0.554594,0.40432,-0.914618,0.53053,0.2205,0.1301,0.1065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6894,0.935
0.56584,0.100093,0.707498,0.029715,0.999558,0.545769,0.3539,0.348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3581,0.8695
0.885753,0.828468,0.40866,0.98323,0.18237,0.946414,0.1534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8342,0.9054
0.398922,0.167742,0.298945,0.777645,0.628703,0.095962,0.599,0.5558,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1933,0.4603
0.633441,0.757586,0.123949,0.426544,0.904467,0.20508,0.3321,0.185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1649,0.8571
0.475051,0.471206,0.501784,-0.804077,0.594525,0.07815,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0507,0.5179
0.26688,0.742038,0.652949,0.890878,-0.454243,0.14361,0.4399,0.4068,0.3927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1306,0.4176
0.539614,0.870365,0.451211,0.536301,0.844027,0.56902,0.3961,0.3027,0.258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1835,0.7766
0.536534,0.536825,0.646161,0.283228,0.959053,0.13752,0.6858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0238,0.3459
0.42032,0.837038,0.325897,0.999946,0.01043,0.07553,0.3962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0885,0.5574
0.29812,0.131632,0.123576,0.251608,-0.967829,0.064197,0.6198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0951,0.2442
0.834738,0.482233,0.316194,0.382453,0.923975,0.457176,0.2914,0.1972,0.1552,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2193,0.8109
0.842919,0.547872,0.25922,-0.328383,0.944545,0.480351,0.364,0.1967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1751,0.7291
0.661778,0.275491,0.428613,0.294973,-0.955506,0.058265,0.8558,0.8277,0.7419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034,0.1006
0.412796,0.50505,0.354952,0.618231,-0.785996,0.217607,0.4319,0.3971,0.3669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1099,0.5436
0.471575,0.20747,0.677621,0.999999,0.001716,0.186304,0.5262,0.5062,0.4419,0.3464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1497,0.5285
0.546138,0.258317,0.245738,0.294609,-0.955618,0.003411,0.843,0.7806,0.7405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.12
0.898525,0.128334,0.112826,-0.611038,0.791601,0.529314,0.3873,0.3401,0.2456,0.2422,0.1291,0.0,0.0,1.0,0.0,0.0,0.0,0.6087,0.93
0.298475,0.504871,0.342181,0.240507,-0.970647,0.098923,0.7873,0.7631,0.7562,0.754,0.721,0.0,1.0,0.0,0.0,0.0,0.0,0.0799,0.1307
0.151208,0.842892,0.469045,-0.576646,-0.816994,0.083364,0.7984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0061,0.2592
0.484659,0.164633,0.416358,-0.216732,0.976231,0.073059,0.4751,0.4148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1742,0.4739
0.454319,0.338522,0.217259,0.535694,0.844412,0.013271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0612,0.3947
0.623894,0.723924,0.179855,0.507873,0.861432,0.161466,0.6762,0.5833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1016,0.3541
0.5769,0.358541,0.134584,-0.415137,0.909759,0.383074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3331,0.917
0.852311,0.741418,0.855325,0.553514,0.83284,0.627346,0.402,0.373,0.2837,0.2738,0.1392,0.0,0.0,0.0,1.0,0.0,1.0,0.6555,0.9922
0.649265,0.664983,0.414141,-0.265806,0.964026,0.092408,0.4929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0597,0.4484
0.552559,0.241617,0.289243,-0.227351,-0.973813,0.600067,0.36,0.3209,0.2756,0.2052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6216,0.9186
0.367835,0.472194,0.56478,0.733785,-0.679381,0.046764,0.8752,0.7805,0.6881,0.626,0.6201,0.0,0.0,0.0,1.0,0.0,0.0,0.0708,0.2513
0.341379,0.455166,0.748528,-0.376167,-0.926552,0.10255,0.8163,0.7063,0.626,0.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.244
0.488401,0.890841,0.245364,0.209233,0.977866,0.008309,0.5673,0.5455,0.5316,0.4165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0841,0.4442
0.326605,0.72478,0.550035,-0.153021,-0.988223,0.032614,0.8008,0.6635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0925,0.1306
0.857769,0.600475,0.552538,-0.072654,0.997357,0.464371,0.3915,0.3117,0.1836,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2096,0.7862
0.210114,0.895981,0.569135,0.027247,-0.999629,0.151175,0.8509,0.7746,0.7412,0.6065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.2056
